antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Software Engineering'}),frozenset({'Deep Learning'}),0.385,0.36,0.26,0.6753246753246753,1.875901875901876,1.0,0.12140000000000001,1.9712,0.7592245153220762,0.5360824742268041,0.4926948051948052,0.6987734487734488
frozenset({'Wireless and Mobile Programming'}),frozenset({'Deep Learning'}),0.39,0.36,0.29,0.7435897435897435,2.0655270655270654,1.0,0.14959999999999998,2.495999999999999,0.8456755228942906,0.6304347826086956,0.5993589743589742,0.7745726495726495
frozenset({'Deep Learning'}),frozenset({'Wireless and Mobile Programming'}),0.36,0.39,0.29,0.8055555555555556,2.0655270655270654,1.0,0.14959999999999998,3.1371428571428575,0.8060344827586207,0.6304347826086956,0.6812386156648452,0.7745726495726495
frozenset({'Intelligent Robotics'}),frozenset({'Game Intelligence'}),0.345,0.325,0.215,0.6231884057971014,1.9175027870680044,1.0,0.10287500000000001,1.791346153846154,0.7305165986153027,0.47252747252747257,0.441760601180891,0.6423634336677815
frozenset({'Game Intelligence'}),frozenset({'Intelligent Robotics'}),0.325,0.345,0.215,0.6615384615384615,1.9175027870680046,1.0,0.10287500000000001,1.9352272727272728,0.7088716623600345,0.47252747252747257,0.48326482677627713,0.6423634336677815
frozenset({'Game Intelligence'}),frozenset({'Numerical Methods'}),0.325,0.39,0.275,0.8461538461538461,2.1696252465483234,1.0,0.14825000000000002,3.965,0.7986531986531986,0.625,0.7477931904161412,0.7756410256410257
frozenset({'Numerical Methods'}),frozenset({'Game Intelligence'}),0.39,0.325,0.275,0.7051282051282052,2.1696252465483234,1.0,0.14825000000000002,2.289130434782609,0.8837555886736216,0.625,0.5631528964862298,0.7756410256410257
frozenset({'Security Risk Management'}),frozenset({'Game Intelligence'}),0.335,0.325,0.205,0.6119402985074626,1.8828932261768079,1.0,0.09612499999999997,1.7394230769230765,0.705116449660737,0.45054945054945045,0.42509673852957414,0.6213547646383466
frozenset({'Game Intelligence'}),frozenset({'Security Risk Management'}),0.325,0.335,0.205,0.6307692307692307,1.882893226176808,1.0,0.09612499999999997,1.8010416666666667,0.6946702800361335,0.45054945054945045,0.44476576055523415,0.6213547646383466
frozenset({'Software Engineering'}),frozenset({'Game Intelligence'}),0.385,0.325,0.245,0.6363636363636364,1.958041958041958,1.0,0.11987499999999998,1.8562500000000002,0.7955865272938443,0.5268817204301075,0.46127946127946123,0.695104895104895
frozenset({'Game Intelligence'}),frozenset({'Software Engineering'}),0.325,0.385,0.245,0.7538461538461538,1.958041958041958,1.0,0.11987499999999998,2.4984374999999996,0.7248677248677248,0.5268817204301075,0.5997498436522827,0.695104895104895
frozenset({'Wireless and Mobile Programming'}),frozenset({'Game Intelligence'}),0.39,0.325,0.24,0.6153846153846153,1.8934911242603547,1.0,0.11324999999999999,1.7549999999999997,0.7735655737704917,0.5052631578947367,0.43019943019943,0.6769230769230768
frozenset({'Game Intelligence'}),frozenset({'Wireless and Mobile Programming'}),0.325,0.39,0.24,0.7384615384615384,1.8934911242603547,1.0,0.11324999999999999,2.33235294117647,0.699074074074074,0.5052631578947367,0.57124842370744,0.6769230769230768
frozenset({'Information System Analyst and Design'}),frozenset({'Machine Learning'}),0.355,0.37,0.27,0.7605633802816902,2.0555767034640278,1.0,0.13865000000000002,2.6311764705882363,0.796152741889176,0.5934065934065935,0.6199418734630003,0.74514655500571
frozenset({'Machine Learning'}),frozenset({'Information System Analyst and Design'}),0.37,0.355,0.27,0.7297297297297298,2.0555767034640278,1.0,0.13865000000000002,2.3865000000000007,0.8151087595532042,0.5934065934065935,0.5809763251623719,0.74514655500571
frozenset({'Management and Organizational Behavior'}),frozenset({'Information System Analyst and Design'}),0.375,0.355,0.28,0.7466666666666667,2.103286384976526,1.0,0.14687500000000003,2.546052631578948,0.8392857142857144,0.6222222222222223,0.6072351421188631,0.767699530516432
frozenset({'Information System Analyst and Design'}),frozenset({'Management and Organizational Behavior'}),0.355,0.375,0.28,0.7887323943661972,2.103286384976526,1.0,0.14687500000000003,2.9583333333333344,0.8132613510520489,0.6222222222222223,0.6619718309859156,0.767699530516432
frozenset({'Information System Analyst and Design'}),frozenset({'Mobile Programming'}),0.355,0.34,0.245,0.6901408450704225,2.029826014913007,1.0,0.1243,2.1299999999999994,0.7865844012023414,0.5444444444444444,0.5305164319248826,0.70536454018227
frozenset({'Mobile Programming'}),frozenset({'Information System Analyst and Design'}),0.34,0.355,0.245,0.7205882352941175,2.029826014913007,1.0,0.1243,2.308421052631578,0.7687074829931974,0.5444444444444444,0.5668034655722752,0.70536454018227
frozenset({'Multimedia Application Development'}),frozenset({'Information System Analyst and Design'}),0.37,0.355,0.28,0.7567567567567568,2.131709173962695,1.0,0.14865000000000003,2.6516666666666673,0.842687074829932,0.6292134831460675,0.6228786926461346,0.772744575561477
frozenset({'Information System Analyst and Design'}),frozenset({'Multimedia Application Development'}),0.355,0.37,0.28,0.7887323943661972,2.131709173962695,1.0,0.14865000000000003,2.9820000000000007,0.8230897009966779,0.6292134831460675,0.6646545942320591,0.772744575561477
frozenset({'Information System Analyst and Design'}),frozenset({'Probability and Statistic'}),0.355,0.38,0.26,0.7323943661971831,1.927353595255745,1.0,0.12510000000000002,2.316842105263158,0.7459749552772809,0.5473684210526316,0.5683780099954566,0.7083024462564863
frozenset({'Probability and Statistic'}),frozenset({'Information System Analyst and Design'}),0.38,0.355,0.26,0.6842105263157895,1.9273535952557452,1.0,0.12510000000000002,2.0425,0.7760545905707197,0.5473684210526316,0.5104039167686659,0.7083024462564863
frozenset({'Intelligent Robotics'}),frozenset({'Numerical Methods'}),0.345,0.39,0.275,0.7971014492753624,2.043849869936827,1.0,0.14045000000000002,3.006428571428573,0.779736294240111,0.5978260869565218,0.6673794250415778,0.7511148272017838
frozenset({'Numerical Methods'}),frozenset({'Intelligent Robotics'}),0.39,0.345,0.275,0.7051282051282052,2.043849869936827,1.0,0.14045000000000002,2.2213043478260874,0.8372578241430702,0.5978260869565218,0.5498140536308476,0.7511148272017838
frozenset({'Security Risk Management'}),frozenset({'Intelligent Robotics'}),0.335,0.345,0.245,0.7313432835820894,2.1198356045857665,1.0,0.129425,2.4380555555555548,0.7943839189811263,0.5632183908045978,0.589837074171129,0.7207441055591607
frozenset({'Intelligent Robotics'}),frozenset({'Security Risk Management'}),0.345,0.335,0.245,0.7101449275362319,2.119835604585767,1.0,0.129425,2.2942500000000003,0.806511917744197,0.5632183908045978,0.5641277105807998,0.7207441055591607
frozenset({'Intelligent Robotics'}),frozenset({'Software Engineering'}),0.345,0.385,0.27,0.7826086956521741,2.032749858836816,1.0,0.13717500000000002,2.829000000000002,0.7756573367260391,0.5869565217391305,0.6465182043124781,0.7419536984754377
frozenset({'Software Engineering'}),frozenset({'Intelligent Robotics'}),0.385,0.345,0.27,0.7012987012987013,2.0327498588368154,1.0,0.13717500000000002,2.1928260869565217,0.8261065943992775,0.5869565217391305,0.5439674828987806,0.7419536984754377
frozenset({'Wireless and Mobile Programming'}),frozenset({'Intelligent Robotics'}),0.39,0.345,0.275,0.7051282051282052,2.043849869936827,1.0,0.14045000000000002,2.2213043478260874,0.8372578241430702,0.5978260869565218,0.5498140536308476,0.7511148272017838
frozenset({'Intelligent Robotics'}),frozenset({'Wireless and Mobile Programming'}),0.345,0.39,0.275,0.7971014492753624,2.043849869936827,1.0,0.14045000000000002,3.006428571428573,0.779736294240111,0.5978260869565218,0.6673794250415778,0.7511148272017838
frozenset({'Management and Organizational Behavior'}),frozenset({'Machine Learning'}),0.375,0.37,0.275,0.7333333333333334,1.9819819819819822,1.0,0.13625000000000004,2.3625000000000007,0.792727272727273,0.5851063829787235,0.5767195767195769,0.7382882882882884
frozenset({'Machine Learning'}),frozenset({'Management and Organizational Behavior'}),0.37,0.375,0.275,0.7432432432432433,1.9819819819819822,1.0,0.13625000000000004,2.4342105263157903,0.7864357864357866,0.5851063829787235,0.5891891891891893,0.7382882882882884
frozenset({'Machine Learning'}),frozenset({'Mobile Programming'}),0.37,0.34,0.245,0.6621621621621622,1.9475357710651826,1.0,0.1192,1.9535999999999998,0.7722708130871396,0.5268817204301075,0.48812448812448817,0.6913751987281398
frozenset({'Mobile Programming'}),frozenset({'Machine Learning'}),0.34,0.37,0.245,0.7205882352941175,1.9475357710651826,1.0,0.1192,2.2547368421052623,0.7371675943104515,0.5268817204301075,0.5564892623716151,0.6913751987281398
frozenset({'Multimedia Application Development'}),frozenset({'Machine Learning'}),0.37,0.37,0.265,0.7162162162162162,1.9357195032870709,1.0,0.12810000000000002,2.22,0.7672955974842768,0.5578947368421053,0.5495495495495496,0.7162162162162162
frozenset({'Machine Learning'}),frozenset({'Multimedia Application Development'}),0.37,0.37,0.265,0.7162162162162162,1.9357195032870709,1.0,0.12810000000000002,2.22,0.7672955974842768,0.5578947368421053,0.5495495495495496,0.7162162162162162
frozenset({'Machine Learning'}),frozenset({'Probability and Statistic'}),0.37,0.38,0.27,0.7297297297297298,1.9203413940256049,1.0,0.12940000000000002,2.294000000000001,0.7607289829512053,0.5625000000000001,0.5640802092414997,0.7201280227596017
frozenset({'Probability and Statistic'}),frozenset({'Machine Learning'}),0.38,0.37,0.27,0.7105263157894737,1.9203413940256044,1.0,0.12940000000000002,2.1763636363636363,0.7729988052568698,0.5625000000000001,0.5405179615705932,0.7201280227596017
frozenset({'Management and Organizational Behavior'}),frozenset({'Mobile Programming'}),0.375,0.34,0.26,0.6933333333333334,2.0392156862745097,1.0,0.1325,2.152173913043478,0.8153846153846154,0.5714285714285714,0.5353535353535355,0.7290196078431372
frozenset({'Mobile Programming'}),frozenset({'Management and Organizational Behavior'}),0.34,0.375,0.26,0.7647058823529411,2.0392156862745097,1.0,0.1325,2.6562499999999996,0.7721445221445223,0.5714285714285714,0.6235294117647058,0.7290196078431372
frozenset({'Management and Organizational Behavior'}),frozenset({'Multimedia Application Development'}),0.375,0.37,0.275,0.7333333333333334,1.9819819819819822,1.0,0.13625000000000004,2.3625000000000007,0.792727272727273,0.5851063829787235,0.5767195767195769,0.7382882882882884
frozenset({'Multimedia Application Development'}),frozenset({'Management and Organizational Behavior'}),0.37,0.375,0.275,0.7432432432432433,1.9819819819819822,1.0,0.13625000000000004,2.4342105263157903,0.7864357864357866,0.5851063829787235,0.5891891891891893,0.7382882882882884
frozenset({'Management and Organizational Behavior'}),frozenset({'Probability and Statistic'}),0.375,0.38,0.285,0.7599999999999999,1.9999999999999998,1.0,0.14249999999999996,2.583333333333332,0.7999999999999998,0.6063829787234042,0.6129032258064514,0.7549999999999999
frozenset({'Probability and Statistic'}),frozenset({'Management and Organizational Behavior'}),0.38,0.375,0.285,0.7499999999999999,1.9999999999999998,1.0,0.14249999999999996,2.499999999999999,0.8064516129032256,0.6063829787234042,0.5999999999999999,0.7549999999999999
frozenset({'Multimedia Application Development'}),frozenset({'Mobile Programming'}),0.37,0.34,0.235,0.6351351351351351,1.8680445151033385,1.0,0.10919999999999999,1.8088888888888883,0.7375886524822695,0.49473684210526314,0.4471744471744471,0.6631558028616851
frozenset({'Mobile Programming'}),frozenset({'Multimedia Application Development'}),0.34,0.37,0.235,0.6911764705882352,1.8680445151033382,1.0,0.10919999999999999,2.039999999999999,0.7040618955512574,0.49473684210526314,0.5098039215686273,0.6631558028616851
frozenset({'Probability and Statistic'}),frozenset({'Mobile Programming'}),0.38,0.34,0.265,0.6973684210526316,2.0510835913312695,1.0,0.1358,2.1808695652173915,0.8265368228849665,0.5824175824175825,0.5414673046251994,0.738390092879257
frozenset({'Mobile Programming'}),frozenset({'Probability and Statistic'}),0.34,0.38,0.265,0.7794117647058824,2.0510835913312695,1.0,0.1358,2.8106666666666666,0.7764436821040595,0.5824175824175825,0.644212523719165,0.738390092879257
frozenset({'Multimedia Application Development'}),frozenset({'Probability and Statistic'}),0.37,0.38,0.265,0.7162162162162162,1.8847795163584637,1.0,0.12440000000000001,2.184761904761905,0.7451332734351602,0.5463917525773196,0.5422842197035745,0.7067923186344239
frozenset({'Probability and Statistic'}),frozenset({'Multimedia Application Development'}),0.38,0.37,0.265,0.6973684210526316,1.884779516358464,1.0,0.12440000000000001,2.081739130434783,0.7571515520389532,0.5463917525773196,0.5196324143692566,0.7067923186344239
frozenset({'Security Risk Management'}),frozenset({'Numerical Methods'}),0.335,0.39,0.27,0.8059701492537313,2.0665901262916186,1.0,0.13935,3.1438461538461535,0.7761069340016707,0.5934065934065934,0.6819182774651333,0.7491389207807118
frozenset({'Numerical Methods'}),frozenset({'Security Risk Management'}),0.39,0.335,0.27,0.6923076923076923,2.0665901262916186,1.0,0.13935,2.16125,0.8460837887067395,0.5934065934065934,0.5373048004626951,0.7491389207807118
frozenset({'Software Engineering'}),frozenset({'Numerical Methods'}),0.385,0.39,0.29,0.7532467532467532,1.931401931401931,1.0,0.13984999999999997,2.4721052631578937,0.7841323240818614,0.5979381443298968,0.5954864807323822,0.7484182484182483
frozenset({'Numerical Methods'}),frozenset({'Software Engineering'}),0.39,0.385,0.29,0.7435897435897435,1.931401931401931,1.0,0.13984999999999997,2.398499999999999,0.79055963821368,0.5979381443298968,0.583072753804461,0.7484182484182483
frozenset({'Wireless and Mobile Programming'}),frozenset({'Numerical Methods'}),0.39,0.39,0.305,0.782051282051282,2.0052596975673898,1.0,0.15289999999999998,2.7988235294117647,0.8218220908357967,0.6421052631578946,0.6427070197562,0.782051282051282
frozenset({'Numerical Methods'}),frozenset({'Wireless and Mobile Programming'}),0.39,0.39,0.305,0.782051282051282,2.0052596975673898,1.0,0.15289999999999998,2.7988235294117647,0.8218220908357967,0.6421052631578946,0.6427070197562,0.782051282051282
frozenset({'Security Risk Management'}),frozenset({'Software Engineering'}),0.335,0.385,0.25,0.7462686567164178,1.9383601473153709,1.0,0.121025,2.423823529411764,0.72796992481203,0.5319148936170213,0.5874287101079965,0.6978096530335336
frozenset({'Software Engineering'}),frozenset({'Security Risk Management'}),0.385,0.335,0.25,0.6493506493506493,1.938360147315371,1.0,0.121025,1.8964814814814817,0.7871544715447154,0.5319148936170213,0.47270774338443505,0.6978096530335336
frozenset({'Security Risk Management'}),frozenset({'Wireless and Mobile Programming'}),0.335,0.39,0.255,0.7611940298507462,1.951779563719862,1.0,0.12434999999999999,2.554375,0.7333038478549314,0.5425531914893617,0.6085148030340102,0.7075200918484501
frozenset({'Wireless and Mobile Programming'}),frozenset({'Security Risk Management'}),0.39,0.335,0.255,0.6538461538461539,1.951779563719862,1.0,0.12434999999999999,1.9211111111111112,0.7994214079074252,0.5425531914893617,0.47946790052053206,0.7075200918484501
frozenset({'Wireless and Mobile Programming'}),frozenset({'Software Engineering'}),0.39,0.385,0.305,0.782051282051282,2.0313020313020314,1.0,0.15485,2.821764705882353,0.832303144316044,0.648936170212766,0.645611840733792,0.787129537129537
frozenset({'Software Engineering'}),frozenset({'Wireless and Mobile Programming'}),0.385,0.39,0.305,0.7922077922077921,2.031302031302031,1.0,0.15485,2.935624999999999,0.8255364520858323,0.648936170212766,0.6593570364062166,0.787129537129537
"frozenset({'Business Process Analysis', 'Advance Database System'})",frozenset({'Computer Networks and Security'}),0.255,0.365,0.175,0.6862745098039215,1.8802041364491,1.0,0.08192499999999998,2.0240624999999994,0.6283796740172578,0.3932584269662921,0.5059441099274353,0.582863282299221
"frozenset({'Business Process Analysis', 'Computer Networks and Security'})",frozenset({'Advance Database System'}),0.25,0.385,0.175,0.7,1.8181818181818181,1.0,0.07874999999999999,2.05,0.6,0.3804347826086956,0.5121951219512194,0.5772727272727273
